date,store_id,category_id,sales_qty,sales_revenue
2020-06-22,2,2,81,706.06
2020-06-23,2,2,99,829.74
2020-06-24,2,2,86,570.35
2020-06-25,2,2,88,470.62
2020-06-26,2,2,80,261.36
2020-06-27,2,2,125,765.16
2020-06-28,2,2,92,347.13
2020-06-29,2,2,93,313.53
2020-06-30,2,2,79,208.25
2020-07-01,2,2,103,656.97
2020-07-02,2,2,91,816.19
2020-07-03,2,2,102,308.34
2020-07-04,2,2,128,793.21
2020-07-05,2,2,111,565.76
2020-07-06,2,2,88,597.9
2020-07-07,2,2,86,672.87
2020-07-08,2,2,79,538.78
2020-07-09,2,2,63,247.05
2020-07-10,2,2,93,587.01
2020-07-11,2,2,101,736.82
2020-07-12,2,2,112,908.41
2020-07-13,2,2,93,351.32
2020-07-14,2,2,86,316.65
2020-07-15,2,2,91,589.0
2020-07-16,2,2,83,235.7
2020-07-17,2,2,101,291.84
2020-07-18,2,2,115,550.51
2020-07-19,2,2,113,953.29
2020-07-20,2,2,86,246.91
2020-07-21,2,2,98,921.01
2020-07-22,2,2,104,708.79
2020-07-23,2,2,95,267.88
2020-07-24,2,2,96,340.42
2020-07-25,2,2,126,942.75
2020-07-26,2,2,97,919.09
2020-07-27,2,2,88,674.75
2020-07-28,2,2,97,247.53
2020-07-29,2,2,98,403.13
2020-07-30,2,2,100,655.94
2020-07-31,2,2,89,229.26
2020-08-01,2,2,109,994.72
2020-08-02,2,2,132,686.57
2020-08-03,2,2,87,417.08
2020-08-04,2,2,111,431.25
2020-08-05,2,2,114,951.41
2020-08-06,2,2,99,912.19
2020-08-07,2,2,102,873.88
2020-08-08,2,2,119,1126.44
2020-08-09,2,2,108,563.14
2020-08-10,2,2,101,567.59
2020-08-11,2,2,80,220.53
2020-08-12,2,2,77,646.5
2020-08-13,2,2,102,655.91
2020-08-14,2,2,98,346.15
2020-08-15,2,2,109,762.47
2020-08-16,2,2,111,957.33
2020-08-17,2,2,85,241.84
2020-08-18,2,2,91,349.49
2020-08-19,2,2,102,602.18
2020-08-20,2,2,93,383.87
2020-08-21,2,2,105,702.56
2020-08-22,2,2,135,521.82
2020-08-23,2,2,130,472.29
2020-08-24,2,2,122,436.66
2020-08-25,2,2,119,404.19
2020-08-26,2,2,112,764.12
2020-08-27,2,2,118,855.06
2020-08-28,2,2,78,597.7
2020-08-29,2,2,127,1153.32
2020-08-30,2,2,108,805.22
2020-08-31,2,2,115,858.78
2020-09-01,2,2,126,502.98
2020-09-02,2,2,97,466.45
2020-09-03,2,2,122,784.19
2020-09-04,2,2,98,248.36
2020-09-05,2,2,133,353.98
2020-09-06,2,2,121,555.05
2020-09-07,2,2,114,298.65
2020-09-08,2,2,109,423.52
2020-09-09,2,2,98,452.52
2020-09-10,2,2,131,916.09
2020-09-11,2,2,111,640.14
2020-09-12,2,2,134,1226.89
2020-09-13,2,2,131,865.0
2020-09-14,2,2,135,987.48
2020-09-15,2,2,116,641.25
2020-09-16,2,2,111,573.09
2020-09-17,2,2,120,812.31
2020-09-18,2,2,106,770.85
2020-09-19,2,2,145,527.45
2020-09-20,2,2,121,325.97
2020-09-21,2,2,111,557.42
2020-09-22,2,2,126,344.66
2020-09-23,2,2,147,430.13
2020-09-24,2,2,110,939.86
2020-09-25,2,2,124,604.46
2020-09-26,2,2,148,891.72
2020-09-27,2,2,185,495.73
2020-09-28,2,2,116,999.67
2020-09-29,2,2,118,446.47
2020-09-30,2,2,144,808.24
2020-10-01,2,2,121,795.13
2020-10-02,2,2,128,924.92
2020-10-03,2,2,135,902.58
2020-10-04,2,2,153,1132.31
2020-10-05,2,2,118,712.9
2020-10-06,2,2,104,909.69
2020-10-07,2,2,138,760.19
2020-10-08,2,2,106,426.76
2020-10-09,2,2,125,1047.78
2020-10-10,2,2,157,810.27
2020-10-11,2,2,168,686.1
2020-10-12,2,2,140,790.29
2020-10-13,2,2,131,1210.61
2020-10-14,2,2,155,583.85
2020-10-15,2,2,121,831.9
2020-10-16,2,2,126,928.96
2020-10-17,2,2,181,611.7
2020-10-18,2,2,157,815.33
2020-10-19,2,2,121,1005.4
2020-10-20,2,2,101,951.66
2020-10-21,2,2,136,1284.63
2020-10-22,2,2,119,826.83
2020-10-23,2,2,135,1018.96
2020-10-24,2,2,156,826.04
2020-10-25,2,2,151,554.54
2020-10-26,2,2,149,786.33
2020-10-27,2,2,121,1045.88
2020-10-28,2,2,148,1322.96
2020-10-29,2,2,147,928.7
2020-10-30,2,2,139,447.39
2020-10-31,2,2,159,557.87
2020-11-01,2,2,148,965.04
2020-11-02,2,2,137,597.0
2020-11-03,2,2,143,1227.74
2020-11-04,2,2,143,367.52
2020-11-05,2,2,128,508.22
2020-11-06,2,2,129,334.92
2020-11-07,2,2,131,989.63
2020-11-08,2,2,152,1432.13
2020-11-09,2,2,140,1068.45
2020-11-10,2,2,120,599.56
2020-11-11,2,2,162,1362.84
2020-11-12,2,2,112,624.62
2020-11-13,2,2,143,1067.51
2020-11-14,2,2,182,521.4
2020-11-15,2,2,160,550.61
2020-11-16,2,2,149,970.56
2020-11-17,2,2,121,633.13
2020-11-18,2,2,138,489.19
2020-11-19,2,2,140,703.75
2020-11-20,2,2,146,1104.91
2020-11-21,2,2,139,1111.7
2020-11-22,2,2,161,917.82
2020-11-23,2,2,154,1236.15
2020-11-24,2,2,135,1157.14
2020-11-25,2,2,164,1251.5
2020-11-26,2,2,125,396.21
2020-11-27,2,2,153,1062.98
2020-11-28,2,2,147,1192.41
2020-11-29,2,2,161,1219.16
2020-11-30,2,2,145,569.11
2020-12-01,2,2,136,488.41
2020-12-02,2,2,122,382.04
2020-12-03,2,2,130,1180.65
2020-12-04,2,2,133,873.16
2020-12-05,2,2,195,806.91
2020-12-06,2,2,193,917.17
2020-12-07,2,2,134,1116.64
2020-12-08,2,2,148,797.31
2020-12-09,2,2,131,625.89
2020-12-10,2,2,129,1131.59
2020-12-11,2,2,164,1399.28
2020-12-12,2,2,155,1043.27
2020-12-13,2,2,168,1208.3
2020-12-14,2,2,149,642.0
2020-12-15,2,2,138,847.49
2020-12-16,2,2,142,1137.04
2020-12-17,2,2,144,1032.16
2020-12-18,2,2,154,1114.71
2020-12-19,2,2,166,1378.6
2020-12-20,2,2,183,790.33
2020-12-21,2,2,162,1198.83
2020-12-22,2,2,115,381.19
2020-12-23,2,2,131,909.78
2020-12-24,2,2,133,524.3
2020-12-25,2,2,146,614.32
2020-12-26,2,2,153,1247.06
2020-12-27,2,2,177,1598.46
2020-12-28,2,2,121,627.45
2020-12-29,2,2,141,1239.48
2020-12-30,2,2,148,1053.68
2020-12-31,2,2,141,1296.88
2021-01-01,2,2,157,871.13
2021-01-02,2,2,176,1597.57
2021-01-03,2,2,170,1450.13
2021-01-04,2,2,134,849.74
2021-01-05,2,2,135,1252.31
2021-01-06,2,2,155,1413.54
2021-01-07,2,2,133,977.3
2021-01-08,2,2,155,1067.69
2021-01-09,2,2,173,486.02
2021-01-10,2,2,190,596.58
2021-01-11,2,2,140,503.74
2021-01-12,2,2,148,1155.04
2021-01-13,2,2,153,795.57
2021-01-14,2,2,140,960.86
2021-01-15,2,2,140,646.15
2021-01-16,2,2,189,537.05
2021-01-17,2,2,145,1256.29
2021-01-18,2,2,126,1055.49
2021-01-19,2,2,118,910.33
2021-01-20,2,2,120,772.09
2021-01-21,2,2,117,728.78
2021-01-22,2,2,130,1022.9
2021-01-23,2,2,173,839.98
2021-01-24,2,2,149,1199.06
2021-01-25,2,2,141,451.96
2021-01-26,2,2,149,635.43
2021-01-27,2,2,116,948.47
2021-01-28,2,2,111,892.19
2021-01-29,2,2,142,1083.32
2021-01-30,2,2,152,1146.97
2021-01-31,2,2,137,495.52
2021-02-01,2,2,140,384.87
2021-02-02,2,2,123,1116.72
2021-02-03,2,2,131,340.44
2021-02-04,2,2,130,518.75
2021-02-05,2,2,116,992.02
2021-02-06,2,2,143,747.18
2021-02-07,2,2,151,1019.22
2021-02-08,2,2,111,376.81
2021-02-09,2,2,130,928.58
2021-02-10,2,2,118,517.06
2021-02-11,2,2,109,420.26
2021-02-12,2,2,109,1000.45
2021-02-13,2,2,130,960.98
2021-02-14,2,2,147,1169.09
2021-02-15,2,2,138,985.87
2021-02-16,2,2,105,404.44
2021-02-17,2,2,118,551.5
2021-02-18,2,2,121,573.56
2021-02-19,2,2,124,864.21
2021-02-20,2,2,148,654.14
2021-02-21,2,2,159,1188.2
2021-02-22,2,2,100,431.97
2021-02-23,2,2,126,736.18
2021-02-24,2,2,125,954.8
2021-02-25,2,2,128,561.12
2021-02-26,2,2,125,1027.39
2021-02-27,2,2,173,1307.13
2021-02-28,2,2,138,450.91
2021-03-01,2,2,122,421.01
2021-03-02,2,2,130,1066.28
2021-03-03,2,2,125,763.14
2021-03-04,2,2,125,613.28
2021-03-05,2,2,112,966.21
2021-03-06,2,2,147,432.86
2021-03-07,2,2,135,1002.47
2021-03-08,2,2,127,816.76
2021-03-09,2,2,129,1056.76
2021-03-10,2,2,122,918.26
2021-03-11,2,2,106,573.74
2021-03-12,2,2,125,1014.03
2021-03-13,2,2,137,371.97
2021-03-14,2,2,133,1219.18
2021-03-15,2,2,125,977.66
2021-03-16,2,2,90,505.62
2021-03-17,2,2,103,499.7
2021-03-18,2,2,124,496.57
2021-03-19,2,2,127,878.9
2021-03-20,2,2,142,476.62
2021-03-21,2,2,167,1429.94
2021-03-22,2,2,115,876.96
2021-03-23,2,2,105,874.49
2021-03-24,2,2,113,521.49
2021-03-25,2,2,115,433.07
2021-03-26,2,2,98,711.66
2021-03-27,2,2,111,704.08
2021-03-28,2,2,102,795.01
2021-03-29,2,2,116,646.34
2021-03-30,2,2,76,713.56
2021-03-31,2,2,119,820.54
2021-04-01,2,2,100,925.92
2021-04-02,2,2,102,880.44
2021-04-03,2,2,125,440.46
2021-04-04,2,2,138,1249.58
2021-04-05,2,2,87,539.9
2021-04-06,2,2,111,680.69
2021-04-07,2,2,101,576.69
2021-04-08,2,2,97,653.44
2021-04-09,2,2,108,310.54
2021-04-10,2,2,118,700.77
2021-04-11,2,2,128,441.09
2021-04-12,2,2,93,655.75
2021-04-13,2,2,96,399.07
2021-04-14,2,2,96,260.96
2021-04-15,2,2,102,730.42
2021-04-16,2,2,109,349.82
2021-04-17,2,2,118,377.49
2021-04-18,2,2,148,504.81
2021-04-19,2,2,89,559.08
2021-04-20,2,2,89,720.05
2021-04-21,2,2,101,806.41
2021-04-22,2,2,87,335.87
2021-04-23,2,2,101,437.13
2021-04-24,2,2,110,948.3
2021-04-25,2,2,119,926.41
2021-04-26,2,2,104,922.05
2021-04-27,2,2,96,667.96
2021-04-28,2,2,103,742.61
2021-04-29,2,2,97,250.84
2021-04-30,2,2,105,684.35
2021-05-01,2,2,112,601.51
2021-05-02,2,2,120,1133.59
2021-05-03,2,2,82,333.75
2021-05-04,2,2,79,449.48
2021-05-05,2,2,74,253.43
2021-05-06,2,2,102,863.42
2021-05-07,2,2,90,640.63
2021-05-08,2,2,104,711.99
2021-05-09,2,2,107,745.03
2021-05-10,2,2,105,406.69
2021-05-11,2,2,114,644.14
2021-05-12,2,2,98,411.52
2021-05-13,2,2,67,568.64
2021-05-14,2,2,104,355.93
2021-05-15,2,2,108,714.48
2021-05-16,2,2,117,325.88
2021-05-17,2,2,84,772.32
2021-05-18,2,2,99,518.33
2021-05-19,2,2,89,593.26
2021-05-20,2,2,105,606.69
2021-05-21,2,2,91,402.15
2021-05-22,2,2,106,267.35
2021-05-23,2,2,101,602.93
2021-05-24,2,2,81,574.75
2021-05-25,2,2,90,794.12
2021-05-26,2,2,89,778.12
2021-05-27,2,2,77,651.0
2021-05-28,2,2,82,669.28
2021-05-29,2,2,113,879.76
2021-05-30,2,2,89,672.11
2021-05-31,2,2,76,258.05
2021-06-01,2,2,71,464.11
2021-06-02,2,2,81,390.25
2021-06-03,2,2,94,892.62
2021-06-04,2,2,90,772.72
2021-06-05,2,2,108,847.67
2021-06-06,2,2,94,845.53
2021-06-07,2,2,94,669.69
2021-06-08,2,2,95,655.7
2021-06-09,2,2,81,209.17
2021-06-10,2,2,90,823.46
2021-06-11,2,2,83,288.67
2021-06-12,2,2,97,720.9
2021-06-13,2,2,86,238.37
2021-06-14,2,2,105,329.68
2021-06-15,2,2,84,395.8
2021-06-16,2,2,92,801.12
2021-06-17,2,2,96,560.4
2021-06-18,2,2,89,480.53
2021-06-19,2,2,91,452.43
2021-06-20,2,2,97,573.73
2021-06-21,2,2,81,431.11
2021-06-22,2,2,76,557.63
2021-06-23,2,2,95,623.68
2021-06-24,2,2,93,861.49
2021-06-25,2,2,88,807.39
2021-06-26,2,2,82,418.18
2021-06-27,2,2,117,911.26
2021-06-28,2,2,94,690.64
2021-06-29,2,2,81,314.55
2021-06-30,2,2,87,570.51
2021-07-01,2,2,82,409.62
2021-07-02,2,2,90,329.12
2021-07-03,2,2,103,325.12
2021-07-04,2,2,100,299.27
2021-07-05,2,2,88,701.43
2021-07-06,2,2,85,417.82
2021-07-07,2,2,81,283.83
2021-07-08,2,2,87,618.81
2021-07-09,2,2,83,634.76
2021-07-10,2,2,113,510.82
2021-07-11,2,2,114,597.66
2021-07-12,2,2,79,532.22
2021-07-13,2,2,83,297.15
2021-07-14,2,2,103,672.7
2021-07-15,2,2,104,646.66
2021-07-16,2,2,97,777.5
2021-07-17,2,2,96,682.61
2021-07-18,2,2,124,514.21
2021-07-19,2,2,80,644.12
2021-07-20,2,2,94,700.73
2021-07-21,2,2,103,308.12
2021-07-22,2,2,78,697.47
2021-07-23,2,2,102,426.24
2021-07-24,2,2,141,650.78
2021-07-25,2,2,90,627.69
2021-07-26,2,2,99,646.6
2021-07-27,2,2,93,528.81
2021-07-28,2,2,91,263.26
2021-07-29,2,2,105,305.91
2021-07-30,2,2,87,292.31
2021-07-31,2,2,116,517.25
2021-08-01,2,2,106,565.82
2021-08-02,2,2,106,746.83
2021-08-03,2,2,104,514.91
2021-08-04,2,2,97,876.61
2021-08-05,2,2,87,225.27
2021-08-06,2,2,98,476.01
2021-08-07,2,2,117,1021.38
2021-08-08,2,2,118,1070.61
2021-08-09,2,2,103,877.24
2021-08-10,2,2,103,741.72
2021-08-11,2,2,94,403.66
2021-08-12,2,2,86,279.7
2021-08-13,2,2,110,497.39
2021-08-14,2,2,137,935.55
2021-08-15,2,2,91,450.19
2021-08-16,2,2,94,647.94
2021-08-17,2,2,100,854.01
2021-08-18,2,2,115,460.97
2021-08-19,2,2,121,1010.93
2021-08-20,2,2,112,972.2
2021-08-21,2,2,117,922.55
2021-08-22,2,2,143,887.73
2021-08-23,2,2,109,557.22
2021-08-24,2,2,89,722.3
2021-08-25,2,2,106,617.16
2021-08-26,2,2,91,739.5
2021-08-27,2,2,95,828.88
2021-08-28,2,2,122,637.17
2021-08-29,2,2,129,1205.22
2021-08-30,2,2,112,357.06
2021-08-31,2,2,113,393.24
2021-09-01,2,2,123,1044.36
2021-09-02,2,2,118,1091.85
2021-09-03,2,2,116,821.57
2021-09-04,2,2,147,988.21
2021-09-05,2,2,130,765.02
2021-09-06,2,2,112,301.35
2021-09-07,2,2,115,483.66
2021-09-08,2,2,99,917.58
2021-09-09,2,2,109,757.22
2021-09-10,2,2,124,951.9
2021-09-11,2,2,147,1115.79
2021-09-12,2,2,147,1127.95
2021-09-13,2,2,112,883.13
2021-09-14,2,2,129,780.51
2021-09-15,2,2,116,879.62
2021-09-16,2,2,121,816.17
2021-09-17,2,2,119,910.51
2021-09-18,2,2,151,650.57
2021-09-19,2,2,137,1225.92
2021-09-20,2,2,130,1162.85
2021-09-21,2,2,117,596.47
2021-09-22,2,2,119,473.73
2021-09-23,2,2,115,858.2
2021-09-24,2,2,117,778.9
2021-09-25,2,2,127,525.27
2021-09-26,2,2,127,891.6
2021-09-27,2,2,107,935.32
2021-09-28,2,2,126,1099.05
2021-09-29,2,2,135,581.75
2021-09-30,2,2,128,397.66
2021-10-01,2,2,134,365.47
2021-10-02,2,2,149,1281.17
2021-10-03,2,2,137,1018.85
2021-10-04,2,2,126,812.01
2021-10-05,2,2,138,1041.81
2021-10-06,2,2,97,466.25
2021-10-07,2,2,95,836.24
2021-10-08,2,2,128,572.88
2021-10-09,2,2,131,1049.3
2021-10-10,2,2,161,1277.04
2021-10-11,2,2,100,477.85
2021-10-12,2,2,120,572.18
2021-10-13,2,2,134,859.74
2021-10-14,2,2,131,436.22
2021-10-15,2,2,145,1167.47
2021-10-16,2,2,139,431.06
2021-10-17,2,2,173,507.41
2021-10-18,2,2,146,622.38
2021-10-19,2,2,142,576.14
2021-10-20,2,2,126,418.04
2021-10-21,2,2,150,925.75
2021-10-22,2,2,174,1017.46
2021-10-23,2,2,146,844.19
2021-10-24,2,2,141,504.38
2021-10-25,2,2,149,1034.33
2021-10-26,2,2,127,438.99
2021-10-27,2,2,134,1080.2
2021-10-28,2,2,121,1027.35
2021-10-29,2,2,131,863.88
2021-10-30,2,2,158,524.78
2021-10-31,2,2,171,1297.81
2021-11-01,2,2,143,931.88
2021-11-02,2,2,133,474.16
2021-11-03,2,2,137,1292.36
2021-11-04,2,2,119,484.35
2021-11-05,2,2,145,525.49
2021-11-06,2,2,155,921.65
2021-11-07,2,2,161,491.4
2021-11-08,2,2,145,1073.95
2021-11-09,2,2,157,1046.83
2021-11-10,2,2,143,1238.48
2021-11-11,2,2,157,1325.51
2021-11-12,2,2,152,788.47
2021-11-13,2,2,170,1208.87
2021-11-14,2,2,178,1593.85
2021-11-15,2,2,151,461.35
2021-11-16,2,2,144,494.11
2021-11-17,2,2,151,906.85
2021-11-18,2,2,150,720.08
2021-11-19,2,2,146,492.11
2021-11-20,2,2,144,498.68
2021-11-21,2,2,182,629.21
2021-11-22,2,2,125,1041.2
2021-11-23,2,2,132,407.55
2021-11-24,2,2,132,673.7
2021-11-25,2,2,136,359.09
2021-11-26,2,2,158,728.89
2021-11-27,2,2,195,1269.74
2021-11-28,2,2,139,598.4
2021-11-29,2,2,137,955.24
2021-11-30,2,2,130,521.62
2021-12-01,2,2,133,827.14
2021-12-02,2,2,147,1211.25
2021-12-03,2,2,138,919.83
2021-12-04,2,2,167,707.64
2021-12-05,2,2,172,1447.57
2021-12-06,2,2,136,957.81
2021-12-07,2,2,170,1550.39
2021-12-08,2,2,198,799.71
2021-12-09,2,2,128,886.36
2021-12-10,2,2,133,552.08
2021-12-11,2,2,164,671.77
2021-12-12,2,2,188,1396.04
2021-12-13,2,2,162,1312.36
2021-12-14,2,2,145,556.82
2021-12-15,2,2,129,537.65
2021-12-16,2,2,125,1129.74
2021-12-17,2,2,131,1006.62
2021-12-18,2,2,190,1100.82
2021-12-19,2,2,188,1131.61
2021-12-20,2,2,151,1013.35
2021-12-21,2,2,153,553.94
2021-12-22,2,2,154,561.6
2021-12-23,2,2,145,758.74
2021-12-24,2,2,146,914.91
2021-12-25,2,2,181,1527.49
2021-12-26,2,2,160,1321.21
2021-12-27,2,2,153,601.19
2021-12-28,2,2,137,1053.02
2021-12-29,2,2,138,823.91
2021-12-30,2,2,148,572.98
2021-12-31,2,2,134,615.01
2022-01-01,2,2,184,539.49
2022-01-02,2,2,210,1753.83
2022-01-03,2,2,149,1241.18
2022-01-04,2,2,125,1184.44
2022-01-05,2,2,136,644.28
2022-01-06,2,2,128,763.16
2022-01-07,2,2,160,1173.76
2022-01-08,2,2,174,920.48
2022-01-09,2,2,169,1377.1
2022-01-10,2,2,126,1070.39
2022-01-11,2,2,144,857.21
2022-01-12,2,2,149,723.84
2022-01-13,2,2,173,1198.94
2022-01-14,2,2,130,1047.0
2022-01-15,2,2,179,1658.46
2022-01-16,2,2,176,1092.87
2022-01-17,2,2,145,411.27
2022-01-18,2,2,155,1251.1
2022-01-19,2,2,147,1272.43
2022-01-20,2,2,147,1136.57
2022-01-21,2,2,154,1343.2
2022-01-22,2,2,182,1051.97
2022-01-23,2,2,172,487.66
2022-01-24,2,2,139,541.15
2022-01-25,2,2,124,783.29
2022-01-26,2,2,153,409.44
2022-01-27,2,2,124,476.74
2022-01-28,2,2,117,763.35
2022-01-29,2,2,179,1536.84
2022-01-30,2,2,171,1250.59
2022-01-31,2,2,121,568.64
2022-02-01,2,2,144,698.51
2022-02-02,2,2,146,834.83
2022-02-03,2,2,153,1154.88
2022-02-04,2,2,120,790.32
2022-02-05,2,2,169,625.89
2022-02-06,2,2,132,1139.06
2022-02-07,2,2,132,530.24
2022-02-08,2,2,122,324.03
2022-02-09,2,2,145,1019.53
2022-02-10,2,2,142,1174.6
2022-02-11,2,2,159,598.5
2022-02-12,2,2,161,759.17
2022-02-13,2,2,146,810.16
2022-02-14,2,2,138,583.03
2022-02-15,2,2,128,346.28
2022-02-16,2,2,132,519.81
2022-02-17,2,2,137,1235.06
2022-02-18,2,2,136,994.21
2022-02-19,2,2,164,1078.0
2022-02-20,2,2,123,472.31
2022-02-21,2,2,152,945.17
2022-02-22,2,2,114,609.75
2022-02-23,2,2,121,939.62
2022-02-24,2,2,122,547.35
2022-02-25,2,2,120,349.0
2022-02-26,2,2,170,677.02
2022-02-27,2,2,134,825.57
2022-02-28,2,2,129,870.41
2022-03-01,2,2,127,552.97
2022-03-02,2,2,120,813.85
2022-03-03,2,2,126,539.39
2022-03-04,2,2,130,432.16
2022-03-05,2,2,119,1018.76
2022-03-06,2,2,133,542.34
2022-03-07,2,2,127,432.52
2022-03-08,2,2,116,926.41
2022-03-09,2,2,105,866.62
2022-03-10,2,2,112,458.14
2022-03-11,2,2,120,348.07
2022-03-12,2,2,129,371.56
2022-03-13,2,2,150,1225.18
2022-03-14,2,2,114,720.04
2022-03-15,2,2,104,784.07
2022-03-16,2,2,124,410.4
2022-03-17,2,2,111,972.37
2022-03-18,2,2,135,384.18
2022-03-19,2,2,135,576.52
2022-03-20,2,2,135,876.35
2022-03-21,2,2,113,1027.03
2022-03-22,2,2,89,439.16
2022-03-23,2,2,120,661.58
2022-03-24,2,2,108,687.8
2022-03-25,2,2,114,309.19
2022-03-26,2,2,141,542.93
2022-03-27,2,2,130,1050.67
2022-03-28,2,2,120,485.78
2022-03-29,2,2,106,723.98
2022-03-30,2,2,119,553.85
2022-03-31,2,2,116,485.03
2022-04-01,2,2,109,497.1
2022-04-02,2,2,164,503.93
2022-04-03,2,2,113,583.74
2022-04-04,2,2,105,285.59
2022-04-05,2,2,115,306.13
2022-04-06,2,2,126,668.26
2022-04-07,2,2,117,417.46
2022-04-08,2,2,98,423.71
2022-04-09,2,2,128,644.35
2022-04-10,2,2,115,500.04
2022-04-11,2,2,95,420.13
2022-04-12,2,2,112,948.75
2022-04-13,2,2,102,767.41
2022-04-14,2,2,91,263.16
2022-04-15,2,2,94,564.9
2022-04-16,2,2,134,1061.13
2022-04-17,2,2,143,1207.25
2022-04-18,2,2,88,517.54
2022-04-19,2,2,97,283.65
2022-04-20,2,2,102,290.07
2022-04-21,2,2,103,531.72
2022-04-22,2,2,106,738.62
2022-04-23,2,2,109,542.58
2022-04-24,2,2,113,867.2
2022-04-25,2,2,89,346.21
2022-04-26,2,2,93,343.93
2022-04-27,2,2,108,485.36
2022-04-28,2,2,107,604.0
2022-04-29,2,2,100,635.42
2022-04-30,2,2,131,713.55
2022-05-01,2,2,113,687.08
2022-05-02,2,2,83,542.53
2022-05-03,2,2,91,408.97
2022-05-04,2,2,99,426.74
2022-05-05,2,2,101,943.86
2022-05-06,2,2,98,517.35
2022-05-07,2,2,114,576.77
2022-05-08,2,2,122,418.03
2022-05-09,2,2,82,664.02
2022-05-10,2,2,82,473.43
2022-05-11,2,2,106,985.66
2022-05-12,2,2,73,599.68
2022-05-13,2,2,103,955.3
2022-05-14,2,2,99,726.51
2022-05-15,2,2,113,601.79
2022-05-16,2,2,81,320.79
2022-05-17,2,2,89,425.74
2022-05-18,2,2,76,426.13
2022-05-19,2,2,87,465.22
2022-05-20,2,2,96,776.68
2022-05-21,2,2,114,839.91
2022-05-22,2,2,108,770.88
2022-05-23,2,2,73,345.33
2022-05-24,2,2,90,586.36
2022-05-25,2,2,83,342.21
2022-05-26,2,2,90,681.54
2022-05-27,2,2,96,306.92
2022-05-28,2,2,124,664.73
2022-05-29,2,2,97,831.28
2022-05-30,2,2,86,436.98
2022-05-31,2,2,91,385.44
2022-06-01,2,2,95,276.44
2022-06-02,2,2,81,408.41
2022-06-03,2,2,81,210.95
2022-06-04,2,2,122,410.79
2022-06-05,2,2,99,442.39
2022-06-06,2,2,96,490.39
2022-06-07,2,2,86,464.29
2022-06-08,2,2,101,323.26
2022-06-09,2,2,76,310.02
2022-06-10,2,2,79,313.49
2022-06-11,2,2,120,691.32
2022-06-12,2,2,116,892.35
2022-06-13,2,2,78,503.7
2022-06-14,2,2,85,415.16
2022-06-15,2,2,90,431.29
2022-06-16,2,2,91,342.9
2022-06-17,2,2,92,592.19
2022-06-18,2,2,124,722.6
2022-06-19,2,2,111,775.45
2022-06-20,2,2,91,502.61
2022-06-21,2,2,82,409.1
2022-06-22,2,2,93,388.18
2022-06-23,2,2,82,614.61
2022-06-24,2,2,86,303.96
2022-06-25,2,2,95,429.87
2022-06-26,2,2,91,387.35
2022-06-27,2,2,103,765.38
2022-06-28,2,2,105,809.38
2022-06-29,2,2,86,611.52
2022-06-30,2,2,95,885.2
2022-07-01,2,2,74,291.98
2022-07-02,2,2,109,573.21
2022-07-03,2,2,111,762.13
2022-07-04,2,2,95,859.86
2022-07-05,2,2,94,578.62
2022-07-06,2,2,76,526.95
2022-07-07,2,2,98,559.23
2022-07-08,2,2,95,642.21
2022-07-09,2,2,102,567.69
2022-07-10,2,2,99,437.51
2022-07-11,2,2,94,757.46
2022-07-12,2,2,88,380.01
2022-07-13,2,2,81,283.01
2022-07-14,2,2,98,799.44
2022-07-15,2,2,88,735.42
2022-07-16,2,2,104,675.82
2022-07-17,2,2,109,933.33
2022-07-18,2,2,89,685.54
2022-07-19,2,2,105,263.2
2022-07-20,2,2,79,433.81
2022-07-21,2,2,83,698.91
2022-07-22,2,2,86,576.86
2022-07-23,2,2,101,843.29
2022-07-24,2,2,104,987.46
2022-07-25,2,2,98,914.53
2022-07-26,2,2,97,758.62
2022-07-27,2,2,83,384.24
2022-07-28,2,2,92,623.58
2022-07-29,2,2,98,658.99
2022-07-30,2,2,125,1021.21
2022-07-31,2,2,133,433.42
2022-08-01,2,2,85,795.95
2022-08-02,2,2,104,772.45
2022-08-03,2,2,103,497.4
2022-08-04,2,2,108,391.82
2022-08-05,2,2,90,233.13
2022-08-06,2,2,91,533.33
2022-08-07,2,2,128,674.86
2022-08-08,2,2,104,663.94
2022-08-09,2,2,104,940.94
2022-08-10,2,2,89,669.17
2022-08-11,2,2,92,509.84
2022-08-12,2,2,94,834.7
2022-08-13,2,2,121,757.21
2022-08-14,2,2,129,981.67
2022-08-15,2,2,92,379.21
2022-08-16,2,2,102,916.44
2022-08-17,2,2,108,398.53
2022-08-18,2,2,109,634.67
2022-08-19,2,2,118,904.03
2022-08-20,2,2,116,1032.85
2022-08-21,2,2,130,819.25
2022-08-22,2,2,108,338.43
2022-08-23,2,2,124,920.62
2022-08-24,2,2,110,569.99
2022-08-25,2,2,107,517.18
2022-08-26,2,2,115,891.23
2022-08-27,2,2,146,1245.54
2022-08-28,2,2,149,1220.38
2022-08-29,2,2,94,474.36
2022-08-30,2,2,113,370.33
2022-08-31,2,2,124,499.53
2022-09-01,2,2,116,921.95
2022-09-02,2,2,117,943.49
2022-09-03,2,2,163,1518.47
2022-09-04,2,2,142,1189.41
2022-09-05,2,2,119,888.51
2022-09-06,2,2,122,721.0
2022-09-07,2,2,128,1140.51
2022-09-08,2,2,108,475.2
2022-09-09,2,2,120,913.35
2022-09-10,2,2,131,1074.47
2022-09-11,2,2,151,1233.68
2022-09-12,2,2,115,523.15
