txn_id,txn_date,store_id,product_id,qty,unit_price,line_amount
1463,2024-02-01 00:00:00,2,6,3.0,49.36299687204074,148.0889906161222
1464,2024-02-01 00:00:00,2,2,3.0,16.516136541369747,49.54840962410924
1465,2024-02-01 00:00:00,2,14,4.0,9.487081457548792,37.94832583019517
1466,2024-02-01 00:00:00,2,6,2.0,26.26442049871347,52.52884099742694
1467,2024-02-01 00:00:00,2,14,4.0,31.951927305391155,127.80770922156462
1468,2024-02-01 00:00:00,3,17,1.0,24.060034746253905,24.060034746253905
1469,2024-02-01 00:00:00,3,10,1.0,36.32894982945158,36.32894982945158
1470,2024-02-01 00:00:00,3,2,1.0,11.154847404362943,11.154847404362943
1471,2024-02-01 00:00:00,3,16,2.0,34.02619218532069,68.05238437064138
1472,2024-02-01 00:00:00,3,8,1.0,43.38574273559306,43.38574273559306
1473,2024-02-01 00:00:00,3,15,3.0,27.82508985746734,83.47526957240203
1474,2024-02-01 00:00:00,3,7,1.0,49.49365428632271,49.49365428632271
1475,2024-02-01 00:00:00,3,9,4.0,19.830428605970084,79.32171442388034
1476,2024-02-01 00:00:00,3,18,1.0,37.598789688130026,37.598789688130026
1477,2024-02-01 00:00:00,3,12,4.0,34.977879227959065,139.91151691183626
1478,2024-02-01 00:00:00,3,7,1.0,43.27014439095899,43.27014439095899
1479,2024-02-01 00:00:00,4,16,3.0,35.52947001003858,106.58841003011574
1480,2024-02-01 00:00:00,4,8,1.0,44.71441887072736,44.71441887072736
1481,2024-02-01 00:00:00,4,17,1.0,26.487122261903515,26.487122261903515
1482,2024-02-01 00:00:00,4,13,1.0,26.61905866490285,26.61905866490285
1483,2024-02-01 00:00:00,4,14,3.0,21.333239995179195,63.99971998553758
1484,2024-02-01 00:00:00,4,7,4.0,19.864316251851065,79.45726500740426
1485,2024-02-01 00:00:00,5,6,4.0,10.892977058399538,43.57190823359815
1486,2024-02-01 00:00:00,5,3,4.0,25.5567203221933,102.2268812887732
1487,2024-02-01 00:00:00,5,2,4.0,15.713963247722736,62.855852990890945
1488,2024-02-01 00:00:00,5,6,4.0,28.82076534197109,115.28306136788436
1489,2024-02-01 00:00:00,5,6,2.0,14.134325312757104,28.26865062551421
1490,2024-02-01 00:00:00,5,10,3.0,44.91128984225412,134.73386952676236
1491,2024-02-01 00:00:00,5,12,1.0,37.01426095191986,37.01426095191986
1492,2024-02-01 00:00:00,5,5,2.0,49.449039103781445,98.89807820756289
1493,2024-02-01 00:00:00,5,9,3.0,12.473961658504267,37.4218849755128
1494,2024-02-01 00:00:00,5,20,,30.268787597387078,90.80636279216124
1495,2024-02-02 00:00:00,1,13,1.0,43.792113638024844,43.792113638024844
1496,2024-02-02 00:00:00,1,18,1.0,32.11178888435254,32.11178888435254
1497,2024-02-02 00:00:00,1,13,1.0,9.298331236375606,9.298331236375606
1498,2024-02-02 00:00:00,1,1,1.0,18.85853059274148,18.85853059274148
1499,2024-02-02 00:00:00,1,17,4.0,25.334263290316358,101.33705316126543
1500,2024-02-02 00:00:00,1,18,3.0,3.922837714433335,11.768513143300005
1501,2024-02-02 00:00:00,1,14,4.0,11.961964937873766,47.847859751495065
1502,2024-02-02 00:00:00,1,15,3.0,30.31749837448682,90.95249512346047
1503,2024-02-02 00:00:00,2,17,4.0,38.507630837853554,154.03052335141422
1504,2024-02-02 00:00:00,2,16,3.0,25.388736996802436,76.16621099040731
1505,2024-02-02 00:00:00,2,18,3.0,30.651713146239494,91.95513943871848
1506,2024-02-02 00:00:00,2,7,1.0,38.93354691593826,38.93354691593826
1507,2024-02-02 00:00:00,2,14,2.0,24.83301526452602,49.66603052905204
1508,2024-02-02 00:00:00,2,11,1.0,38.61888010660948,38.61888010660948
1509,2024-02-02 00:00:00,2,16,3.0,33.03682130953577,99.1104639286073
1510,2024-02-02 00:00:00,2,19,4.0,34.1615618147632,136.6462472590528
1511,2024-02-02 00:00:00,2,20,2.0,39.130531609514584,78.26106321902917
1512,2024-02-02 00:00:00,3,20,2.0,28.45567817198586,56.91135634397172
1513,2024-02-02 00:00:00,3,20,1.0,42.280658959054335,42.280658959054335
1514,2024-02-02 00:00:00,3,1,4.0,3.1986397816183807,12.794559126473523
1515,2024-02-02 00:00:00,3,2,4.0,13.39897072410836,53.59588289643344
1516,2024-02-02 00:00:00,3,15,4.0,36.78071776868619,147.12287107474475
1517,2024-02-02 00:00:00,3,14,1.0,31.19933600037304,31.19933600037304
1518,2024-02-02 00:00:00,3,8,3.0,10.327810417041057,30.98343125112317
1519,,3,1,3.0,40.469397258701775,121.40819177610533
1520,2024-02-02 00:00:00,3,19,3.0,29.286315128381116,87.85894538514334
1521,2024-02-02 00:00:00,4,1,4.0,28.709897879621906,114.83959151848762
1522,2024-02-02 00:00:00,4,8,3.0,46.51304866814226,139.53914600442678
1523,,4,18,2.0,2.9194633064601394,5.838926612920279
1524,2024-02-02 00:00:00,4,19,2.0,6.202335873333469,12.404671746666939
1525,2024-02-02 00:00:00,4,17,3.0,22.091949705511478,66.27584911653443
1526,2024-02-02 00:00:00,5,17,1.0,48.15163157955738,48.15163157955738
1527,2024-02-02 00:00:00,5,8,3.0,32.580545639573245,97.74163691871973
1528,2024-02-02 00:00:00,5,17,2.0,34.56799847804662,69.13599695609324
1529,2024-02-02 00:00:00,5,6,4.0,42.70924328075024,170.83697312300097
1530,2024-02-02 00:00:00,5,5,3.0,26.303854849004857,78.91156454701456
1531,2024-02-02 00:00:00,5,17,3.0,18.3089716303445,54.926914891033505
1532,2024-02-02 00:00:00,5,13,4.0,34.54946388580202,138.19785554320808
1533,2024-02-02 00:00:00,5,17,1.0,18.650526865490505,18.650526865490505
1534,2024-02-02 00:00:00,5,14,3.0,16.97021291665881,50.91063874997643
1535,2024-02-02 00:00:00,5,3,2.0,5.789091341434666,11.578182682869333
1536,2024-02-02 00:00:00,5,1,2.0,18.482561704526923,36.965123409053845
1537,2024-02-02 00:00:00,5,8,1.0,46.90325664931979,46.90325664931979
1538,2024-02-03 00:00:00,1,16,2.0,46.57426698153891,93.14853396307782
1539,2024-02-03 00:00:00,1,12,3.0,6.433305349346169,19.299916048038504
1540,2024-02-03 00:00:00,1,16,4.0,30.57021603808999,122.28086415235995
1541,2024-02-03 00:00:00,1,14,1.0,23.442297308408975,23.442297308408975
1542,2024-02-03 00:00:00,1,2,3.0,13.839613558659511,41.51884067597854
1543,2024-02-03 00:00:00,1,9999,1.0,38.05650257379405,38.05650257379405
1544,2024-02-03 00:00:00,1,8,2.0,10.505240048537173,21.010480097074346
1545,2024-02-03 00:00:00,1,5,3.0,38.33830950553402,115.01492851660205
1546,2024-02-03 00:00:00,1,16,1.0,2.330142186543167,2.330142186543167
1547,2024-02-03 00:00:00,1,12,1.0,33.84913250784571,33.84913250784571
1548,2024-02-03 00:00:00,1,15,2.0,43.09435995265969,86.18871990531937
1549,2024-02-03 00:00:00,1,18,4.0,38.35829338163445,153.4331735265378
1550,2024-02-03 00:00:00,2,16,3.0,7.138744570600931,21.416233711802793
1551,2024-02-03 00:00:00,2,2,2.0,47.13059866742168,94.26119733484336
1552,2024-02-03 00:00:00,2,20,1.0,41.4797431659309,41.4797431659309
1553,2024-02-03 00:00:00,2,1,4.0,15.821376448447639,63.285505793790556
1554,2024-02-03 00:00:00,2,15,2.0,16.39721934929709,32.79443869859418
1555,2024-02-03 00:00:00,2,20,3.0,22.82450829705172,68.47352489115517
1556,2024-02-03 00:00:00,2,5,2.0,45.31582559773297,90.63165119546593
1557,2024-02-03 00:00:00,2,16,4.0,37.18400514668591,148.73602058674365
1558,2024-02-03 00:00:00,3,18,1.0,41.40708883035876,41.40708883035876
1559,2024-02-03 00:00:00,3,8,3.0,35.585115634818,106.755346904454
1560,2024-02-03 00:00:00,3,8,2.0,28.907830832050337,57.81566166410067
1561,2024-02-03 00:00:00,3,20,1.0,5.971233901936197,5.971233901936197
1562,2024-02-03 00:00:00,3,11,1.0,39.43943969170613,39.43943969170613
1563,2024-02-03 00:00:00,3,13,1.0,24.271121512010595,24.271121512010595
1564,2024-02-03 00:00:00,3,13,2.0,12.305402598241061,24.610805196482122
1565,2024-02-03 00:00:00,3,9,3.0,30.55267421609166,91.65802264827498
1566,2024-02-03 00:00:00,4,8,4.0,31.613313314456093,126.45325325782437
1567,2024-02-03 00:00:00,4,11,4.0,12.70697895405233,50.82791581620932
1568,2024-02-03 00:00:00,4,7,2.0,39.895630324354514,79.79126064870903
1569,2024-02-03 00:00:00,4,8,3.0,28.940272547596354,86.82081764278907
1570,2024-02-03 00:00:00,4,9,3.0,48.5467343743029,145.6402031229087
1571,2024-02-03 00:00:00,5,15,2.0,4.416777294528956,8.833554589057911
1572,2024-02-03 00:00:00,5,20,1.0,35.21654028543942,35.21654028543942
1573,2024-02-03 00:00:00,5,8,1.0,31.470574703611167,31.470574703611167
1574,2024-02-03 00:00:00,5,1,1.0,29.726324208532283,29.726324208532283
1575,2024-02-03 00:00:00,5,10,1.0,37.76861577774149,37.76861577774149
1576,2024-02-03 00:00:00,5,6,3.0,18.839317248080746,56.51795174424224
1577,2024-02-03 00:00:00,5,8,2.0,40.67429723207446,81.34859446414892
1578,2024-02-03 00:00:00,5,17,2.0,12.034849937928609,24.069699875857218
1579,2024-02-03 00:00:00,5,17,2.0,24.4012698024516,48.8025396049032
1580,2024-02-04 00:00:00,1,3,2.0,10.76827444350407,21.53654888700814
1581,2024-02-04 00:00:00,1,8,1.0,29.670677002772187,29.670677002772187
1582,2024-02-04 00:00:00,1,13,1.0,15.236355413181501,15.236355413181501
1583,2024-02-04 00:00:00,1,3,4.0,7.694900755595855,30.77960302238342
1584,2024-02-04 00:00:00,1,17,3.0,27.515463328963097,82.5463899868893
1585,2024-02-04 00:00:00,1,15,1.0,16.966502573876895,16.966502573876895
1586,2024-02-04 00:00:00,1,6,2.0,33.39968740573272,66.79937481146544
1587,2024-02-04 00:00:00,1,18,2.0,17.94126959878998,35.88253919757996
1588,2024-02-04 00:00:00,1,14,2.0,5.285621723168806,10.571243446337611
1589,2024-02-04 00:00:00,1,12,3.0,26.59041665057987,79.7712499517396
1590,2024-02-04 00:00:00,2,17,3.0,19.023977839283976,57.07193351785193
1591,2024-02-04 00:00:00,2,4,3.0,21.353972294396108,64.06191688318833
1592,2024-02-04 00:00:00,2,16,4.0,41.10420822607948,164.4168329043179
1593,2024-02-04 00:00:00,2,17,3.0,14.256145940635719,42.768437821907156
1594,2024-02-04 00:00:00,2,1,3.0,19.035088807354594,57.10526642206378
1595,2024-02-04 00:00:00,2,13,2.0,34.439500404995535,68.87900080999107
1596,2024-02-04 00:00:00,2,14,1.0,5.365190702780334,5.365190702780334
1597,2024-02-04 00:00:00,3,8,3.0,3.399448929060272,10.198346787180816
1598,2024-02-04 00:00:00,3,16,2.0,9.501618058389258,19.003236116778517
1599,2024-02-04 00:00:00,3,13,2.0,28.737944637201686,57.47588927440337
1600,2024-02-04 00:00:00,3,8,4.0,48.496381067569146,193.98552427027658
1601,2024-02-04 00:00:00,3,9,3.0,12.581408203780109,37.74422461134033
1602,2024-02-04 00:00:00,3,8,3.0,46.846597480039534,140.53979244011862
1603,2024-02-04 00:00:00,3,19,3.0,32.499889129371674,97.49966738811503
1604,2024-02-04 00:00:00,3,16,3.0,6.385957033299642,19.157871099898927
1605,2024-02-04 00:00:00,4,18,2.0,34.517027418958136,69.03405483791627
1606,2024-02-04 00:00:00,4,7,4.0,23.307383951355757,93.22953580542303
1607,2024-02-04 00:00:00,4,13,3.0,41.980626347562946,125.94187904268884
1608,2024-02-04 00:00:00,4,6,4.0,42.543963636330766,170.17585454532306
1609,2024-02-04 00:00:00,4,14,4.0,20.193943298385683,80.77577319354273
1610,2024-02-04 00:00:00,4,6,4.0,22.820987168864843,91.28394867545937
1611,2024-02-04 00:00:00,4,15,4.0,28.278631513391296,113.11452605356519
1612,2024-02-04 00:00:00,4,9,1.0,45.27598425377924,45.27598425377924
1613,2024-02-04 00:00:00,4,6,4.0,44.44904722187617,177.79618888750468
1614,2024-02-04 00:00:00,4,3,2.0,2.3061940835163526,4.612388167032705
1615,2024-02-04 00:00:00,5,4,3.0,20.967454278670644,62.90236283601193
1616,2024-02-04 00:00:00,5,9,3.0,18.5986927237004,55.7960781711012
1617,2024-02-04 00:00:00,5,6,3.0,47.44429974522755,142.33289923568265
1618,2024-02-04 00:00:00,5,20,2.0,,79.19660636378057
1619,2024-02-04 00:00:00,5,11,1.0,49.53595058209512,49.53595058209512
1620,2024-02-05 00:00:00,1,9,4.0,11.174340245547048,44.697360982188194
1621,2024-02-05 00:00:00,1,14,1.0,22.68722729219946,22.68722729219946
1622,2024-02-05 00:00:00,1,9,1.0,10.696797394403974,10.696797394403974
1623,2024-02-05 00:00:00,1,9999,1.0,12.688451797908078,12.688451797908078
1624,2024-02-05 00:00:00,1,15,4.0,28.230010002949967,112.92004001179987
1625,2024-02-05 00:00:00,1,2,1.0,29.140158445171636,29.140158445171636
1626,2024-02-05 00:00:00,1,15,1.0,40.26613148378061,40.26613148378061
1627,2024-02-05 00:00:00,2,14,2.0,18.346152103035053,36.692304206070105
1628,2024-02-05 00:00:00,2,9,1.0,33.76249676690992,33.76249676690992
1629,2024-02-05 00:00:00,2,20,4.0,9.824917463114538,39.29966985245815
1630,2024-02-05 00:00:00,2,3,3.0,3.1379721749368823,9.413916524810647
1631,2024-02-05 00:00:00,2,13,3.0,8.502057766145159,25.506173298435478
1632,2024-02-05 00:00:00,2,2,4.0,3.7246487449267036,14.898594979706814
1633,2024-02-05 00:00:00,2,18,2.0,12.257510795375763,24.515021590751527
1634,2024-02-05 00:00:00,2,16,1.0,2.4649703715664515,2.4649703715664515
1635,2024-02-05 00:00:00,2,3,1.0,37.09555253383603,37.09555253383603
1636,2024-02-05 00:00:00,2,16,2.0,39.51754300142716,79.03508600285431
1637,2024-02-05 00:00:00,2,11,3.0,13.897921218964335,41.693763656893005
1638,2024-02-05 00:00:00,2,10,4.0,19.477413200503975,77.9096528020159
1639,2024-02-05 00:00:00,2,4,3.0,2.300358609270571,6.901075827811713
1640,2024-02-05 00:00:00,2,15,3.0,38.069741334048494,114.20922400214548
1641,2024-02-05 00:00:00,3,14,3.0,4.427508983562985,13.282526950688956
1642,2024-02-05 00:00:00,3,12,1.0,41.95344990372776,41.95344990372776
1643,2024-02-05 00:00:00,3,17,3.0,12.76729082496926,38.30187247490778
1644,2024-02-05 00:00:00,3,4,1.0,6.204382275485427,6.204382275485427
1645,2024-02-05 00:00:00,3,16,4.0,23.602814692458814,94.41125876983526
1646,2024-02-05 00:00:00,3,15,4.0,15.791682392427294,63.166729569709176
1647,2024-02-05 00:00:00,3,16,2.0,38.11848020415173,76.23696040830346
1648,2024-02-05 00:00:00,3,13,4.0,25.641698274285886,102.56679309714355
1649,2024-02-05 00:00:00,3,5,1.0,18.051256591459936,18.051256591459936
1650,2024-02-05 00:00:00,3,4,3.0,27.43714817265118,82.31144451795355
1651,2024-02-05 00:00:00,3,19,1.0,29.455802157612453,29.455802157612453
1652,2024-02-05 00:00:00,4,20,1.0,9.163974547590747,9.163974547590747
1653,2024-02-05 00:00:00,4,6,3.0,19.331586864369786,57.99476059310936
1654,2024-02-05 00:00:00,4,16,2.0,4.720660743960099,9.441321487920199
1655,2024-02-05 00:00:00,4,4,2.0,20.811707021307633,41.623414042615266
1656,2024-02-05 00:00:00,4,2,,13.832955470623183,13.832955470623183
1657,2024-02-05 00:00:00,4,4,2.0,18.190925799258924,36.38185159851785
1658,2024-02-05 00:00:00,4,15,4.0,7.8613527643658205,31.445411057463282
1659,2024-02-05 00:00:00,4,19,3.0,33.109041657637924,99.32712497291377
1660,2024-02-05 00:00:00,4,20,3.0,39.94498449304032,119.83495347912097
1661,2024-02-05 00:00:00,5,9,4.0,41.568821467968775,166.2752858718751
1662,2024-02-05 00:00:00,5,18,1.0,9.503214594025321,9.503214594025321
1663,2024-02-05 00:00:00,5,11,1.0,5.937136890150601,5.937136890150601
1664,2024-02-05 00:00:00,5,4,1.0,49.50830784364806,49.50830784364806
1665,2024-02-05 00:00:00,5,13,2.0,23.337356146407664,46.67471229281533
1666,2024-02-05 00:00:00,5,7,4.0,48.90943676318947,195.63774705275787
1667,2024-02-05 00:00:00,5,3,1.0,26.339956354892802,26.339956354892802
1668,2024-02-05 00:00:00,5,19,3.0,24.448698199274098,73.34609459782229
1669,2024-02-06 00:00:00,1,20,2.0,22.51934979633286,45.03869959266572
1670,2024-02-06 00:00:00,1,17,4.0,42.82757734472557,171.31030937890228
1671,2024-02-06 00:00:00,1,14,3.0,46.852785860165184,140.55835758049557
1672,2024-02-06 00:00:00,1,11,4.0,41.517114208641445,166.06845683456578
1673,2024-02-06 00:00:00,1,4,3.0,2.777619072294426,8.332857216883278
1674,2024-02-06 00:00:00,1,18,4.0,3.926665236097593,15.706660944390372
1675,2024-02-06 00:00:00,2,11,4.0,11.360431061053559,45.441724244214235
1676,2024-02-06 00:00:00,2,15,4.0,39.48412910653234,157.93651642612937
1677,2024-02-06 00:00:00,2,7,2.0,30.918551873765843,61.837103747531685
1678,2024-02-06 00:00:00,2,4,4.0,4.928342864258955,19.71337145703582
1679,2024-02-06 00:00:00,2,11,4.0,6.477029445352155,25.90811778140862
1680,2024-02-06 00:00:00,3,12,3.0,34.47121997698901,103.41365993096704
1681,2024-02-06 00:00:00,3,17,2.0,30.951205765901456,61.90241153180291
1682,2024-02-06 00:00:00,3,16,2.0,29.61724031019673,59.23448062039346
1683,2024-02-06 00:00:00,3,20,2.0,8.882977760522841,17.765955521045683
1684,2024-02-06 00:00:00,3,10,4.0,47.266971075534634,189.06788430213854
1685,2024-02-06 00:00:00,3,1,1.0,33.734752564577434,33.734752564577434
1686,2024-02-06 00:00:00,3,10,3.0,4.877278441342797,14.631835324028392
1687,2024-02-06 00:00:00,9999,20,2.0,4.15984741930037,8.31969483860074
1688,2024-02-06 00:00:00,4,9,4.0,18.383295005602502,7353.318002241001
1689,2024-02-06 00:00:00,4,2,4.0,,71.73852890928234
1690,2024-02-06 00:00:00,4,12,2.0,2.656755908512693,5.313511817025386
1691,2024-02-06 00:00:00,4,2,4.0,3.3369075594115714,13.347630237646285
1692,2024-02-06 00:00:00,4,2,1.0,34.29666240745015,34.29666240745015
1693,2024-02-06 00:00:00,9999,4,4.0,25.644752250647077,102.57900900258831
1694,2024-02-06 00:00:00,4,2,3.0,40.665243851650736,121.99573155495221
1695,2024-02-06 00:00:00,4,2,1.0,40.68698724164402,40.68698724164402
1696,2024-02-06 00:00:00,4,5,4.0,9.96324916979774,39.85299667919096
1697,2024-02-06 00:00:00,5,10,2.0,6.314088883335712,12.628177766671424
1698,2024-02-06 00:00:00,5,18,4.0,18.3660114289068,73.4640457156272
1699,2024-02-06 00:00:00,5,12,2.0,8.877510017726772,17.755020035453544
1700,2024-02-06 00:00:00,5,4,1.0,16.080964229168472,16.080964229168472
1701,2024-02-06 00:00:00,5,14,3.0,35.49597370424816,106.48792111274447
1702,2024-02-06 00:00:00,5,4,4.0,40.025177350480455,160.10070940192182
1703,2024-02-06 00:00:00,5,1,1.0,34.622392754966896,34.622392754966896
1704,2024-02-06 00:00:00,5,18,2.0,16.19955667983373,32.39911335966746
1705,2024-02-06 00:00:00,5,9999,3.0,5.92002924128462,17.76008772385386
1706,,5,5,4.0,17.63952611698327,70.55810446793308
1707,2024-02-06 00:00:00,5,19,2.0,23.2335935889161,46.4671871778322
1708,2024-02-07 00:00:00,1,12,4.0,45.329864501377095,181.31945800550838
1709,2024-02-07 00:00:00,1,14,1.0,18.451084420539544,18.451084420539544
1710,2024-02-07 00:00:00,1,15,4.0,46.36420518094957,185.45682072379827
1711,2024-02-07 00:00:00,1,15,4.0,33.18982624468638,132.75930497874552
1712,2024-02-07 00:00:00,1,13,3000.0,21.297306410635557,63.89191923190667
1713,2024-02-07 00:00:00,1,8,4.0,39.43140243248327,157.72560972993307
1714,2024-02-07 00:00:00,1,15,3.0,2.001474504578356,6.004423513735068
1715,2024-02-07 00:00:00,1,3,1.0,28.609120698385716,28.609120698385716
1716,2024-02-07 00:00:00,1,14,2.0,6.42074020158031,12.84148040316062
1717,2024-02-07 00:00:00,1,8,1.0,47.96631902108422,47.96631902108422
1718,2024-02-07 00:00:00,2,5,1.0,28.549374610801834,28.549374610801834
1719,2024-02-07 00:00:00,2,2,1.0,49.46410550667989,49.46410550667989
1720,2024-02-07 00:00:00,2,8,3.0,25.042274110884108,75.12682233265232
1721,2024-02-07 00:00:00,2,12,3.0,5.8898533023227255,17.669559906968175
1722,2024-02-07 00:00:00,2,7,3.0,48.88612989572414,146.65838968717242
1723,2024-02-07 00:00:00,2,11,1.0,6.207192137343357,6.207192137343357
1724,2024-02-07 00:00:00,2,16,3.0,44.78327390529434,134.34982171588302
1725,2024-02-07 00:00:00,3,1,3.0,17.693169168160413,53.07950750448124
1726,2024-02-07 00:00:00,3,15,1.0,21.329778607738888,21.329778607738888
1727,2024-02-07 00:00:00,3,20,2.0,30.430465810980593,60.860931621961186
1728,2024-02-07 00:00:00,3,16,3.0,19.504192459248156,58.51257737774446
1729,2024-02-07 00:00:00,3,3,1.0,29.767640395007845,29.767640395007845
1730,2024-02-07 00:00:00,3,12,4.0,35.62935182693368,142.51740730773471
1731,,3,9,3.0,43.897252235151896,131.6917567054557
1732,2024-02-07 00:00:00,4,9999,2.0,6.440021021070262,12.880042042140524
1733,2024-02-07 00:00:00,4,11,1.0,34.33768321002351,34.33768321002351
1734,2024-02-07 00:00:00,4,20,3.0,,94.86325599772651
1735,2024-02-07 00:00:00,4,11,3.0,12.8495934458553,38.5487803375659
1736,2024-02-07 00:00:00,4,8,2.0,27.131051817433075,54.26210363486615
1737,2024-02-07 00:00:00,4,19,2.0,16.307631225191493,32.615262450382986
1738,2024-02-07 00:00:00,4,13,4.0,39.03257897592741,156.13031590370963
1739,2024-02-07 00:00:00,4,19,4.0,,28.25281807251885
1740,2024-02-07 00:00:00,4,12,3.0,28.128554606447413,84.38566381934224
1741,2024-02-07 00:00:00,4,14,3.0,32.613158808588395,97.83947642576518
1742,2024-02-07 00:00:00,5,2,3.0,,45.1372583155386
1743,2024-02-07 00:00:00,5,6,2.0,30.732565155424197,61.465130310848394
1744,2024-02-07 00:00:00,5,17,2.0,9.388136469579441,18.776272939158883
1745,2024-02-07 00:00:00,5,3,4.0,28.149066895173863,112.59626758069545
1746,2024-02-07 00:00:00,5,20,2.0,44.89449216061442,89.78898432122884
1747,2024-02-07 00:00:00,5,7,3.0,45.57130079252061,136.71390237756182
1748,2024-02-07 00:00:00,5,4,1.0,35.62072635951219,35.62072635951219
1749,2024-02-07 00:00:00,5,6,2.0,18.190536150439346,36.38107230087869
1750,2024-02-07 00:00:00,5,19,1.0,27.426270373201646,27.426270373201646
1751,2024-02-07 00:00:00,5,16,1.0,48.8086388468244,48.8086388468244
1752,2024-02-08 00:00:00,1,20,2.0,32.14973749969145,64.2994749993829
1753,2024-02-08 00:00:00,1,17,3.0,23.800815811361893,71.40244743408567
1754,2024-02-08 00:00:00,1,11,4.0,46.867035943438445,187.46814377375378
1755,2024-02-08 00:00:00,1,13,3.0,17.263162464336077,51.78948739300823
1756,2024-02-08 00:00:00,1,11,3.0,18.589999691667273,55.76999907500182
1757,2024-02-08 00:00:00,1,19,1.0,26.284719407338805,26.284719407338805
1758,2024-02-08 00:00:00,1,14,3.0,33.58890646671162,100.76671940013486
1759,2024-02-08 00:00:00,1,17,3000.0,23.6834948471093,71.0504845413279
1760,2024-02-08 00:00:00,1,20,1.0,43.88744346445066,43.88744346445066
1761,2024-02-08 00:00:00,1,14,4.0,49.318655400809874,197.2746216032395
1762,2024-02-08 00:00:00,2,9999,3.0,33.66513310066277,100.99539930198831
1763,2024-02-08 00:00:00,2,20,2.0,4.9494219262778,9.8988438525556
1764,2024-02-08 00:00:00,2,10,3.0,33.14073853565053,99.42221560695158
1765,2024-02-08 00:00:00,2,18,1.0,9.268751089758238,9.268751089758238
1766,,2,10,,30.886723229381467,30.886723229381467
1767,2024-02-08 00:00:00,2,18,2.0,43.6721261756722,87.3442523513444
1768,2024-02-08 00:00:00,2,1,1.0,9.801823398497977,9.801823398497977
1769,2024-02-08 00:00:00,2,2,4.0,37.24955247162649,148.99820988650595
1770,2024-02-08 00:00:00,2,11,2.0,4.811134653657625,9.62226930731525
1771,2024-02-08 00:00:00,2,1,3.0,30.571027170531277,91.71308151159383
1772,2024-02-08 00:00:00,3,3,4.0,18.583080978725395,74.33232391490158
1773,2024-02-08 00:00:00,3,19,4.0,27.93338687299621,111.73354749198484
1774,2024-02-08 00:00:00,3,11,3.0,30.45300516176887,91.35901548530661
1775,2024-02-08 00:00:00,3,18,4.0,16.223638491190403,64.89455396476161
1776,2024-02-08 00:00:00,3,16,3.0,9.269385052897151,27.808155158691456
1777,2024-02-08 00:00:00,3,4,1.0,5.869539448140884,5.869539448140884
1778,2024-02-08 00:00:00,3,16,2.0,38.2464136373694,76.4928272747388
1779,2024-02-08 00:00:00,3,7,1.0,41.76505620507156,41.76505620507156
1780,2024-02-08 00:00:00,3,11,2.0,32.244470089359844,64.48894017871969
1781,2024-02-08 00:00:00,3,4,2.0,16.734669546032872,33.469339092065745
1782,2024-02-08 00:00:00,3,7,,7.968600388681777,7.968600388681777
1783,2024-02-08 00:00:00,3,13,2.0,36.65917108178169,73.31834216356339
1784,2024-02-08 00:00:00,3,8,4.0,21.460295606679438,85.84118242671775
1785,2024-02-08 00:00:00,4,18,3.0,49.7906160125508,149.3718480376524
1786,2024-02-08 00:00:00,4,10,1.0,9.158759645107397,9.158759645107397
1787,2024-02-08 00:00:00,4,12,2.0,31.660714872622304,63.32142974524461
1788,2024-02-08 00:00:00,4,7,1.0,43.94599786500888,43.94599786500888
1789,2024-02-08 00:00:00,4,12,3.0,12.881151299596336,38.643453898789005
1790,2024-02-08 00:00:00,4,11,2.0,18.874028482385505,37.74805696477101
1791,2024-02-08 00:00:00,4,2,4.0,3.1572892836160076,12.62915713446403
1792,2024-02-08 00:00:00,4,12,2.0,8.100619530485083,16.201239060970167
1793,2024-02-08 00:00:00,4,7,3.0,24.04790915842605,72.14372747527815
1794,2024-02-08 00:00:00,5,5,2.0,23.24371260477514,46.48742520955028
1795,2024-02-08 00:00:00,5,11,4.0,11.57175669240968,46.28702676963872
1796,2024-02-08 00:00:00,5,4,1.0,26.170255112570537,26.170255112570537
1797,2024-02-08 00:00:00,5,2,4.0,46.89815174274163,187.59260697096653
1798,2024-02-08 00:00:00,5,10,1.0,23.378553246937866,23.378553246937866
1799,2024-02-08 00:00:00,5,16,3.0,27.973463594184548,83.92039078255364
1800,2024-02-08 00:00:00,5,19,3000.0,24.96010312018668,74.88030936056003
1801,2024-02-08 00:00:00,5,13,2.0,4.860180672950898,9.720361345901797
1802,2024-02-08 00:00:00,5,5,2.0,15.601475306773674,31.202950613547348
1803,2024-02-08 00:00:00,5,10,3.0,33.99305488126568,101.97916464379703
1804,2024-02-09 00:00:00,1,15,3.0,10.854034450874401,32.562103352623204
1805,2024-02-09 00:00:00,1,15,3.0,4.455209869779086,13.365629609337258
1806,2024-02-09 00:00:00,1,15,2.0,26.561957461505642,53.123914923011284
1807,2024-02-09 00:00:00,1,19,3.0,20.373636819345947,61.12091045803784
1808,2024-02-09 00:00:00,1,20,3.0,26.27344370150595,78.82033110451785
1809,2024-02-09 00:00:00,1,3,1.0,,28.557950701904005
1810,2024-02-09 00:00:00,1,16,1.0,49.739935473692476,49.739935473692476
1811,2024-02-09 00:00:00,1,9,4.0,14.388988599702484,57.55595439880994
1812,2024-02-09 00:00:00,1,7,3.0,39.33493973400564,118.0048192020169
1813,2024-02-09 00:00:00,1,2,1.0,45.332661822296416,45.332661822296416
