snapshot_date,store_id,store_name,store_address,store_city,store_state,store_zip,product_upc,product_name,department_name,on_hand_qty,unit_cost,inventory_cost_value
2024-06-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,123281206797,Daily Deli Pasta Salad,Deli,77,4.4,338.8
2024-06-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,471349361832,Meadow Meats Salmon Fillet,Meat/Seafood,61,6.73,410.53
2024-06-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,249947174648,Meadow Meats Chicken Breast,Meat/Seafood,61,17.01,1037.61
2024-06-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,906594013990,Ocean Crest Ground Beef,Meat/Seafood,67,12.9,864.3
2024-06-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,278742967175,Ocean Crest Pork Chops,Meat/Seafood,65,13.23,859.95
2024-06-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,256746807154,Ocean Crest Shrimp 16-20,Meat/Seafood,55,15.55,855.25
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,433218196001,Rainshadow Produce Apples,Produce,52,2.31,120.12
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,386379402654,Evergreen Farms Bananas,Produce,48,3.68,176.64
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,161559407816,Evergreen Farms Kale,Produce,34,1.1,37.4
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,931034131647,Rainshadow Produce Spinach,Produce,44,0.84,36.96
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,534192832764,North Fork Organics Carrots,Produce,16,3.19,51.04
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,030564139537,Rainshadow Produce Potatoes,Produce,48,0.69,33.12
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,423884969653,Rainshadow Produce Avocados,Produce,30,3.76,112.8
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,012269166978,Rainshadow Produce Blueberries,Produce,27,1.2,32.4
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,845146270482,Rainshadow Produce Strawberries,Produce,53,1.82,96.46
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,932528809570,Evergreen Farms Broccoli,Produce,77,2.23,171.71
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,303911718227,Skyline Dairy Milk 2%,Dairy,68,3.4,231.2
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,963834657871,Cascadia Creamery Whole Milk,Dairy,18,2.22,39.96
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,098393010310,Cascadia Creamery Greek Yogurt,Dairy,30,3.19,95.7
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,473829973763,Cascadia Creamery Butter Unsalted,Dairy,68,1.89,128.52
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,566701065133,Cascadia Creamery Cheddar Cheese,Dairy,30,3.24,97.2
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,624731781080,EverFresh Cottage Cheese,Dairy,45,3.4,153.0
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,773602606474,Cascadia Creamery Almond Milk,Dairy,61,1.42,86.62
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,723430980500,EverFresh Eggs,Dairy,30,5.6,168.0
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,208121913619,Skyline Dairy Cream,Dairy,52,2.13,110.76
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,916998543534,EverFresh Sour Cream,Dairy,23,3.96,91.08
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,510799118384,Blue Sky Bakery Sourdough Loaf,Bakery,37,1.5,55.5
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,542784980841,Stone Hearth Whole Wheat Bread,Bakery,56,1.14,63.84
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,824493534874,Stone Hearth Croissant,Bakery,18,2.29,41.22
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,005242786801,Blue Sky Bakery Bagels,Bakery,58,2.5,145.0
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,059826204505,Grain & Glow Blueberry Muffins,Bakery,49,3.45,169.05
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,586923226025,Sun Valley Rolled Oats,Grocery,61,13.9,847.9
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,216073375433,Sun Valley Basmati Rice,Grocery,54,13.83,746.82
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,541458685014,Sun Valley Black Beans,Grocery,77,9.12,702.24
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,196556981693,Sun Valley Spaghetti,Grocery,52,1.68,87.36
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,883561595148,Frontier Foods Olive Oil,Grocery,41,1.2,49.2
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,648236629946,Sun Valley Tomato Sauce,Grocery,52,5.36,278.72
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,369957773872,Frontier Foods Peanut Butter,Grocery,60,10.94,656.4
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,951343320037,Frontier Foods Honey,Grocery,50,4.31,215.5
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,936763201632,Frontier Foods Cereal,Grocery,50,2.64,132.0
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,831727889579,Sun Valley Tortillas,Grocery,35,1.8,63.0
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,727743487347,Sun Valley Quinoa,Grocery,36,9.86,354.96
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,455812236231,Sun Valley Chickpeas,Grocery,21,0.79,16.59
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,760366909670,VitaCrest Vitamin D3,Wellness,84,21.29,1788.36
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,889373467065,VitaCrest Multivitamin,Wellness,25,19.68,492.0
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,729806990162,WellNorth Probiotic,Wellness,36,11.22,403.92
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,653755646417,Sunrise Labs Electrolyte Powder,Wellness,35,24.51,857.85
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,310033092327,WellNorth Fish Oil,Wellness,67,10.51,704.17
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,452991241904,Sunrise Labs Magnesium,Wellness,44,10.74,472.56
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,319314919058,Sack & Barrel Almonds Raw,Bulk,74,8.58,634.92
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,850671657262,Sack & Barrel Walnuts,Bulk,36,9.71,349.56
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,987769453147,Sack & Barrel Coffee Beans,Bulk,55,2.9,159.5
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,507527354549,Everton Bulk Brown Rice,Bulk,33,8.73,288.09
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,831367837770,Everton Bulk Trail Mix,Bulk,92,8.7,800.4
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,349578856855,Everton Bulk Cashews,Bulk,26,6.34,164.84
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,431351823374,Everton Bulk Pistachios,Bulk,56,1.74,97.44
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,343524082400,Daily Deli Hummus,Deli,62,3.08,190.96
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,109477752047,Hearth & Ladle Roast Chicken,Deli,58,5.67,328.86
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,190229413186,Greenway Kitchen Tomato Soup,Deli,46,10.64,489.44
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,677496499091,Daily Deli Potato Salad,Deli,47,6.95,326.65
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,123281206797,Daily Deli Pasta Salad,Deli,50,4.4,220.0
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,471349361832,Meadow Meats Salmon Fillet,Meat/Seafood,47,6.73,316.31
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,249947174648,Meadow Meats Chicken Breast,Meat/Seafood,69,17.01,1173.69
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,906594013990,Ocean Crest Ground Beef,Meat/Seafood,94,12.9,1212.6
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,278742967175,Ocean Crest Pork Chops,Meat/Seafood,38,13.23,502.74
2024-07-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,256746807154,Ocean Crest Shrimp 16-20,Meat/Seafood,22,15.55,342.1
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,433218196001,Rainshadow Produce Apples,Produce,48,2.31,110.88
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,386379402654,Evergreen Farms Bananas,Produce,101,3.68,371.68
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,161559407816,Evergreen Farms Kale,Produce,33,1.1,36.3
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,931034131647,Rainshadow Produce Spinach,Produce,82,0.84,68.88
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,534192832764,North Fork Organics Carrots,Produce,83,3.19,264.77
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,030564139537,Rainshadow Produce Potatoes,Produce,38,0.69,26.22
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,423884969653,Rainshadow Produce Avocados,Produce,61,3.76,229.36
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,012269166978,Rainshadow Produce Blueberries,Produce,82,1.2,98.4
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,845146270482,Rainshadow Produce Strawberries,Produce,42,1.82,76.44
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,932528809570,Evergreen Farms Broccoli,Produce,45,2.23,100.35
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,303911718227,Skyline Dairy Milk 2%,Dairy,38,3.4,129.2
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,963834657871,Cascadia Creamery Whole Milk,Dairy,29,2.22,64.38
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,098393010310,Cascadia Creamery Greek Yogurt,Dairy,37,3.19,118.03
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,473829973763,Cascadia Creamery Butter Unsalted,Dairy,25,1.89,47.25
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,566701065133,Cascadia Creamery Cheddar Cheese,Dairy,50,3.24,162.0
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,624731781080,EverFresh Cottage Cheese,Dairy,34,3.4,115.6
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,773602606474,Cascadia Creamery Almond Milk,Dairy,54,1.42,76.68
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,723430980500,EverFresh Eggs,Dairy,18,5.6,100.8
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,208121913619,Skyline Dairy Cream,Dairy,56,2.13,119.28
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,916998543534,EverFresh Sour Cream,Dairy,66,3.96,261.36
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,510799118384,Blue Sky Bakery Sourdough Loaf,Bakery,10,1.5,15.0
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,542784980841,Stone Hearth Whole Wheat Bread,Bakery,57,1.14,64.98
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,824493534874,Stone Hearth Croissant,Bakery,74,2.29,169.46
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,005242786801,Blue Sky Bakery Bagels,Bakery,25,2.5,62.5
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,059826204505,Grain & Glow Blueberry Muffins,Bakery,83,3.45,286.35
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,586923226025,Sun Valley Rolled Oats,Grocery,58,13.9,806.2
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,216073375433,Sun Valley Basmati Rice,Grocery,35,13.83,484.05
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,541458685014,Sun Valley Black Beans,Grocery,48,9.12,437.76
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,196556981693,Sun Valley Spaghetti,Grocery,61,1.68,102.48
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,883561595148,Frontier Foods Olive Oil,Grocery,51,1.2,61.2
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,648236629946,Sun Valley Tomato Sauce,Grocery,60,5.36,321.6
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,369957773872,Frontier Foods Peanut Butter,Grocery,31,10.94,339.14
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,951343320037,Frontier Foods Honey,Grocery,53,4.31,228.43
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,936763201632,Frontier Foods Cereal,Grocery,21,2.64,55.44
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,831727889579,Sun Valley Tortillas,Grocery,47,1.8,84.6
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,727743487347,Sun Valley Quinoa,Grocery,31,9.86,305.66
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,455812236231,Sun Valley Chickpeas,Grocery,35,0.79,27.65
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,760366909670,VitaCrest Vitamin D3,Wellness,74,21.29,1575.46
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,889373467065,VitaCrest Multivitamin,Wellness,71,19.68,1397.28
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,729806990162,WellNorth Probiotic,Wellness,62,11.22,695.64
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,653755646417,Sunrise Labs Electrolyte Powder,Wellness,28,24.51,686.28
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,310033092327,WellNorth Fish Oil,Wellness,43,10.51,451.93
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,452991241904,Sunrise Labs Magnesium,Wellness,74,10.74,794.76
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,319314919058,Sack & Barrel Almonds Raw,Bulk,52,8.58,446.16
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,850671657262,Sack & Barrel Walnuts,Bulk,96,9.71,932.16
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,987769453147,Sack & Barrel Coffee Beans,Bulk,57,2.9,165.3
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,507527354549,Everton Bulk Brown Rice,Bulk,53,8.73,462.69
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,831367837770,Everton Bulk Trail Mix,Bulk,43,8.7,374.1
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,349578856855,Everton Bulk Cashews,Bulk,52,6.34,329.68
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,431351823374,Everton Bulk Pistachios,Bulk,46,1.74,80.04
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,343524082400,Daily Deli Hummus,Deli,64,3.08,197.12
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,109477752047,Hearth & Ladle Roast Chicken,Deli,69,5.67,391.23
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,190229413186,Greenway Kitchen Tomato Soup,Deli,34,10.64,361.76
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,677496499091,Daily Deli Potato Salad,Deli,23,6.95,159.85
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,123281206797,Daily Deli Pasta Salad,Deli,13,4.4,57.2
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,471349361832,Meadow Meats Salmon Fillet,Meat/Seafood,60,6.73,403.8
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,249947174648,Meadow Meats Chicken Breast,Meat/Seafood,27,17.01,459.27
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,906594013990,Ocean Crest Ground Beef,Meat/Seafood,6,12.9,77.4
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,278742967175,Ocean Crest Pork Chops,Meat/Seafood,57,13.23,754.11
2024-07-01,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,256746807154,Ocean Crest Shrimp 16-20,Meat/Seafood,99,15.55,1539.45
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,433218196001,Rainshadow Produce Apples,Produce,49,2.31,113.19
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,386379402654,Evergreen Farms Bananas,Produce,66,3.68,242.88
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,161559407816,Evergreen Farms Kale,Produce,51,1.1,56.1
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,931034131647,Rainshadow Produce Spinach,Produce,48,0.84,40.32
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,534192832764,North Fork Organics Carrots,Produce,68,3.19,216.92
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,030564139537,Rainshadow Produce Potatoes,Produce,44,0.69,30.36
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,423884969653,Rainshadow Produce Avocados,Produce,55,3.76,206.8
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,012269166978,Rainshadow Produce Blueberries,Produce,56,1.2,67.2
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,845146270482,Rainshadow Produce Strawberries,Produce,36,1.82,65.52
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,932528809570,Evergreen Farms Broccoli,Produce,69,2.23,153.87
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,303911718227,Skyline Dairy Milk 2%,Dairy,46,3.4,156.4
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,963834657871,Cascadia Creamery Whole Milk,Dairy,34,2.22,75.48
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,098393010310,Cascadia Creamery Greek Yogurt,Dairy,60,3.19,191.4
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,473829973763,Cascadia Creamery Butter Unsalted,Dairy,32,1.89,60.48
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,566701065133,Cascadia Creamery Cheddar Cheese,Dairy,50,3.24,162.0
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,624731781080,EverFresh Cottage Cheese,Dairy,49,3.4,166.6
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,773602606474,Cascadia Creamery Almond Milk,Dairy,71,1.42,100.82
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,723430980500,EverFresh Eggs,Dairy,59,5.6,330.4
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,208121913619,Skyline Dairy Cream,Dairy,49,2.13,104.37
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,916998543534,EverFresh Sour Cream,Dairy,66,3.96,261.36
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,510799118384,Blue Sky Bakery Sourdough Loaf,Bakery,77,1.5,115.5
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,542784980841,Stone Hearth Whole Wheat Bread,Bakery,61,1.14,69.54
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,824493534874,Stone Hearth Croissant,Bakery,50,2.29,114.5
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,005242786801,Blue Sky Bakery Bagels,Bakery,23,2.5,57.5
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,059826204505,Grain & Glow Blueberry Muffins,Bakery,28,3.45,96.6
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,586923226025,Sun Valley Rolled Oats,Grocery,43,13.9,597.7
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,216073375433,Sun Valley Basmati Rice,Grocery,37,13.83,511.71
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,541458685014,Sun Valley Black Beans,Grocery,46,9.12,419.52
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,196556981693,Sun Valley Spaghetti,Grocery,51,1.68,85.68
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,883561595148,Frontier Foods Olive Oil,Grocery,60,1.2,72.0
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,648236629946,Sun Valley Tomato Sauce,Grocery,48,5.36,257.28
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,369957773872,Frontier Foods Peanut Butter,Grocery,59,10.94,645.46
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,951343320037,Frontier Foods Honey,Grocery,51,4.31,219.81
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,936763201632,Frontier Foods Cereal,Grocery,10,2.64,26.4
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,831727889579,Sun Valley Tortillas,Grocery,31,1.8,55.8
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,727743487347,Sun Valley Quinoa,Grocery,47,9.86,463.42
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,455812236231,Sun Valley Chickpeas,Grocery,25,0.79,19.75
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,760366909670,VitaCrest Vitamin D3,Wellness,61,21.29,1298.69
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,889373467065,VitaCrest Multivitamin,Wellness,80,19.68,1574.4
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,729806990162,WellNorth Probiotic,Wellness,74,11.22,830.28
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,653755646417,Sunrise Labs Electrolyte Powder,Wellness,45,24.51,1102.95
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,310033092327,WellNorth Fish Oil,Wellness,79,10.51,830.29
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,452991241904,Sunrise Labs Magnesium,Wellness,52,10.74,558.48
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,319314919058,Sack & Barrel Almonds Raw,Bulk,43,8.58,368.94
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,850671657262,Sack & Barrel Walnuts,Bulk,37,9.71,359.27
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,987769453147,Sack & Barrel Coffee Beans,Bulk,43,2.9,124.7
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,507527354549,Everton Bulk Brown Rice,Bulk,42,8.73,366.66
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,831367837770,Everton Bulk Trail Mix,Bulk,53,8.7,461.1
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,349578856855,Everton Bulk Cashews,Bulk,53,6.34,336.02
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,431351823374,Everton Bulk Pistachios,Bulk,50,1.74,87.0
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,343524082400,Daily Deli Hummus,Deli,58,3.08,178.64
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,109477752047,Hearth & Ladle Roast Chicken,Deli,73,5.67,413.91
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,190229413186,Greenway Kitchen Tomato Soup,Deli,68,10.64,723.52
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,677496499091,Daily Deli Potato Salad,Deli,20,6.95,139.0
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,123281206797,Daily Deli Pasta Salad,Deli,0,4.4,0.0
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,471349361832,Meadow Meats Salmon Fillet,Meat/Seafood,68,6.73,457.64
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,249947174648,Meadow Meats Chicken Breast,Meat/Seafood,22,17.01,374.22
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,906594013990,Ocean Crest Ground Beef,Meat/Seafood,45,12.9,580.5
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,278742967175,Ocean Crest Pork Chops,Meat/Seafood,26,13.23,343.98
2024-07-01,103,Greenway - Riverside,78 River Rd,Everton,WA,98113,256746807154,Ocean Crest Shrimp 16-20,Meat/Seafood,13,15.55,202.15
2024-08-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,433218196001,Rainshadow Produce Apples,Produce,60,2.31,138.6
2024-08-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,386379402654,Evergreen Farms Bananas,Produce,65,3.68,239.2
2024-08-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,161559407816,Evergreen Farms Kale,Produce,38,1.1,41.8
2024-08-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,931034131647,Rainshadow Produce Spinach,Produce,0,0.84,0.0
2024-08-01,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,534192832764,North Fork Organics Carrots,Produce,39,3.19,124.41
